Source,Plant Name,State,Year,Sector,Annual Generation (In MU)
hydro,Lingnamakki Dam Power House,Karnataka,2022-23,state,254.21
hydro,Loktak Hydroelectric Power Project,Manipur,2022-23,central,477.98
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2022-23,state,612.45
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2022-23,state,432.29
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2022-23,state,350.82
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2022-23,state,688.74
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2022-23,state,1078.57
hydro,Machkund Hydroelectric Power Project,Odisha,2022-23,state,543.73
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2022-23,state,169.80
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2022-23,state,242.18
hydro,Maithon Hydroelectric Power Project,West Bengal,2022-23,central,100.13
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2022-23,private,320.86
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2022-23,private,343.54
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2022-23,state,405.17
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2022-23,state,1290.21
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2022-23,state,126.39
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2022-23,state,226.85
hydro,Mettur Tunnel,Tamil Nadu,2022-23,state,797.06
hydro,Moyar Power House,Tamil Nadu,2022-23,state,129.04
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2022-23,state,1206.98
hydro,Munirabad Power House,Karnataka,2022-23,state,114.94
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2022-23,state,359.74
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2022-23,state,139.94
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2022-23,state,2354.94
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2022-23,state,297.84
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2022-23,state,97.96
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2022-23,central,7132.99
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2022-23,state,237.75
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2022-23,state,196.24
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2022-23,central,235.98
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2022-23,state,160.09
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2022-23,central,1782.38
hydro,Pallivasal Hydroelectric Power Project,Kerala,2022-23,state,147.55
hydro,Panchet Hydroelectric Power Project,Jharkhand,2022-23,central,136.48
hydro,Panniar Hydroelectric Power Project,Kerala,2022-23,state,198.96
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2022-23,state,129.42
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2022-23,central,651.90
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2022-23,central,531.85
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2022-23,state,44.66
hydro,Pench Hydroelectric Power Project,Maharashtra,2022-23,state,365.20
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2022-23,state,661.90
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2022-23,state,138.93
hydro,Pong Power House,Himachal Pradesh,2022-23,central,1564.41
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2022-23,state,157.31
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2022-23,state,452.87
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2022-23,state,330.51
hydro,Purulia Hydroelectric Power Project,West Bengal,2022-23,state,1578.08
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2022-23,state,35.33
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2022-23,state,463.51
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2022-23,state,125.61
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2022-23,state,386.91
hydro,Rammam II Hydroelectric Power Project,West Bengal,2022-23,state,245.62
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2022-23,central,1997.50
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2022-23,state,409.48
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2022-23,central,1376.25
hydro,Rangit Hydroelectric Power Project,Sikkim,2022-23,central,332.36
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2022-23,state,1507.65
hydro,Rengali Hydroelectric Power Project,Odisha,2022-23,state,758.56
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2022-23,state,358.98
hydro,Rongnichu Hydro Power Project,Sikkim,2022-23,private,434.84
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2022-23,state,1532.33
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2022-23,state,423.09
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2022-23,central,3240.08
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2022-23,state,629.33
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2022-23,state,1241.10
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2022-23,state,3551.19
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2022-23,state,117.11
hydro,Sawra Kuddu Hydro Power Project,Himachal Pradesh,2022-23,state,324.03
hydro,Sengulam Hydroelectric Power Project,Kerala,2022-23,state,126.55
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2022-23,central,508.05
hydro,Shanan Power House,Himachal Pradesh,2022-23,state,503.05
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2022-23,state,5220.81
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2022-23,state,285.93
hydro,Sholayar Hydroelectric Power Project,Kerala,2022-23,state,198.26
hydro,Sholayar I Power House,Tamil Nadu,2022-23,state,298.19
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2022-23,private,1514.06
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2022-23,private,465.95
hydro,Sorang Hydro Power Project,Himachal Pradesh,2022-23,private,318.29
hydro,Srisailam Left Bank Power House,Telangana,2022-23,state,2160.58
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2022-23,state,1883.29
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2022-23,state,168.99
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2022-23,state,0.00
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2022-23,state,88.54
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2022-23,central,534.95
hydro,Tashiding Hydroelectric Power Project,Sikkim,2022-23,private,445.94
hydro,Teesta III Hydroelectric Power Project,Sikkim,2022-23,state,6152.57
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2022-23,central,599.42
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2022-23,central,734.62
hydro,Teesta V Hydroelectric Power Project,Sikkim,2022-23,central,2857.79
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2022-23,central,3284.82
hydro,Tillari Hydroelectric Power Project,Maharashtra,2022-23,state,126.69
hydro,Tuirial Hydroelectric Power Project,Mizoram,2022-23,central,204.13
hydro,Ukai Hydroelectric Power Project,Gujarat,2022-23,state,977.18
hydro,Umium I Hydroelectric Power Project,Meghalaya,2022-23,state,117.67
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2022-23,state,175.99
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2022-23,state,1380.38
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2022-23,state,544.41
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2022-23,state,389.92
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2022-23,state,265.35
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2022-23,central,2861.52
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2022-23,central,1573.79
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2022-23,state,171.18
hydro,Varahi Power House,Karnataka,2022-23,state,1231.12
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2022-23,private,1910.82
hydro,Vyasi Hydro Power Project,Uttarakhand,2022-23,state,331.87
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2021-22,state,22.64
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2021-22,private,637.44
hydro,Almatti Dam Power House,Karnataka,2021-22,state,499.58
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2021-22,state,396.28
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2021-22,state,2676.88
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2021-22,state,1561.02
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2021-22,central,587.23
hydro,Balimela Hydroelectric Power Project,Odisha,2021-22,state,1062.04
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2021-22,state,1121.45
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2021-22,state,85.43
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2021-22,state,49.86
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2021-22,state,382.34
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2021-22,private,1320.35
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2021-22,state,317.35
hydro,Bhadra Left Bank Canal Power House,Karnataka,2021-22,state,72.30
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2021-22,central,4357.67
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2021-22,private,33.94
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2021-22,state,76.07
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2021-22,state,78.71
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2021-22,state,63.50
hydro,Bhira Hydroelectric Power Project,Maharashtra,2021-22,private,397.19
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2021-22,private,627.39
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2021-22,state,100.97
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2021-22,private,272.27
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2021-22,private,251.37
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2021-22,central,1899.26
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2021-22,central,1358.68
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2021-22,central,1004.26
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2021-22,private,146.54
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2021-22,state,903.86
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2021-22,state,799.36
hydro,Chutak Hydroelectric Power Project,Ladakh,2021-22,central,170.54
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2021-22,private,514.21
hydro,Dehar Power House,Himachal Pradesh,2021-22,central,3109.73
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2021-22,state,155.64
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2021-22,state,246.78
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2021-22,central,1212.42
hydro,Dikchu Hydroelectric Power Project,Sikkim,2021-22,private,481.45
hydro,Doyang Hydroelectric Power Project,Nagaland,2021-22,central,100.55
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2021-22,central,2216.13
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2021-22,state,211.68
hydro,Ganguwal Power House,Punjab,2021-22,central,609.88
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2021-22,state,543.26
hydro,Ghat Prabha Dam Power House,Karnataka,2021-22,state,94.97
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2021-22,state,93.54
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2021-22,state,227.63
hydro,Hampi Canal Power House,Karnataka,2021-22,state,103.00
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2021-22,state,404.13
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2021-22,state,975.84
hydro,Idamalayar Hydroelectric Power Project,Kerala,2021-22,state,377.02
hydro,Idukki Hydroelectric Power Project,Kerala,2021-22,state,3709.85
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2021-22,central,1717.18
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2021-22,state,178.11
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2021-22,state,210.67
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2021-22,state,554.33
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2021-22,private,424.69
hydro,Kadana Hydroelectric Power Project,Gujarat,2021-22,state,218.26
hydro,Kadmparai Power House,Tamil Nadu,2021-22,state,265.63
hydro,Kadra Dam Power House,Karnataka,2021-22,state,402.14
hydro,Kakkad Hydroelectric Power Project,Kerala,2021-22,state,272.56
hydro,Kalinadi Nagjhari Power House,Karnataka,2021-22,state,3686.96
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2021-22,state,609.78
hydro,Kameng Hydro Power Project,Arunachal Pradesh,2021-22,central,2576.40
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2021-22,state,401.12
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2021-22,private,4243.45
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2021-22,state,209.41
hydro,Khandong Hydroelectric Power Project,Assam,2021-22,central,275.12
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2021-22,state,357.57
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2021-22,state,229.75
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2021-22,state,430.84
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2021-22,private,293.14
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2021-22,central,1506.41
hydro,Kodasali Dam Power House,Karnataka,2021-22,state,425.56
hydro,Kodayar I & II Power House,Tamil Nadu,2021-22,state,246.35
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2021-22,central,3120.14
hydro,Kopili Hydroelectric Power Project,Assam,2021-22,central,0.00
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2021-22,central,1190.64
hydro,Kotla Power House,Punjab,2021-22,central,613.89
hydro,Koyna Dam Power House,Maharashtra,2021-22,state,132.46
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2021-22,state,3506.63
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2021-22,state,160.08
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2021-22,state,1652.80
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2021-22,state,746.67
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2021-22,state,110.21
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2021-22,state,580.87
hydro,Lingnamakki Dam Power House,Karnataka,2021-22,state,277.88
hydro,Loktak Hydroelectric Power Project,Manipur,2021-22,central,455.46
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2021-22,state,622.96
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2021-22,state,369.90
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2021-22,state,291.10
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2021-22,state,811.91
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2021-22,state,896.23
hydro,Machkund Hydroelectric Power Project,Odisha,2021-22,state,718.51
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2021-22,state,116.50
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2021-22,state,187.84
hydro,Maithon Hydroelectric Power Project,West Bengal,2021-22,central,221.42
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2021-22,private,314.96
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2021-22,private,345.66
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2021-22,state,398.98
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2021-22,state,1412.53
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2021-22,state,87.04
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2021-22,state,135.34
hydro,Mettur Tunnel,Tamil Nadu,2021-22,state,392.49
hydro,Moyar Power House,Tamil Nadu,2021-22,state,104.47
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2021-22,state,926.69
hydro,Munirabad Power House,Karnataka,2021-22,state,132.06
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2021-22,state,380.37
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2021-22,state,148.30
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2021-22,state,2262.45
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2021-22,state,279.08
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2021-22,state,137.59
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2021-22,central,7067.38
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2021-22,state,312.39
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2021-22,state,160.81
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2021-22,central,235.44
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2021-22,state,311.58
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2021-22,central,928.22
hydro,Pallivasal Hydroelectric Power Project,Kerala,2021-22,state,162.33
hydro,Panchet Hydroelectric Power Project,Jharkhand,2021-22,central,245.46
hydro,Panniar Hydroelectric Power Project,Kerala,2021-22,state,210.66
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2021-22,state,163.37
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2021-22,central,613.34
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2021-22,central,430.57
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2021-22,state,41.13
hydro,Pench Hydroelectric Power Project,Maharashtra,2021-22,state,304.48
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2021-22,state,779.16
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2021-22,state,110.79
hydro,Pong Power House,Himachal Pradesh,2021-22,central,1103.65
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2021-22,state,220.41
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2021-22,state,343.95
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2021-22,state,315.16
hydro,Purulia Hydroelectric Power Project,West Bengal,2021-22,state,1183.71
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2021-22,state,0.12
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2021-22,state,322.37
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2021-22,state,74.03
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2021-22,state,249.36
hydro,Rammam II Hydroelectric Power Project,West Bengal,2021-22,state,268.32
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2021-22,central,1981.22
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2021-22,state,83.33
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2021-22,central,1154.33
hydro,Rangit Hydroelectric Power Project,Sikkim,2021-22,central,337.70
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2021-22,state,1162.98
hydro,Rengali Hydroelectric Power Project,Odisha,2021-22,state,866.39
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2021-22,state,646.49
hydro,Rongnichu Hydro Power Project,Sikkim,2021-22,private,295.43
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2021-22,state,2047.45
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2021-22,state,418.83
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2021-22,central,3485.52
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2021-22,state,642.82
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2021-22,state,824.26
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2021-22,state,923.74
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2021-22,state,143.41
hydro,Sawra Kuddu Hydro Power Project,Himachal Pradesh,2021-22,state,21.31
hydro,Sengulam Hydroelectric Power Project,Kerala,2021-22,state,183.64
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2021-22,central,62.89
hydro,Shanan Power House,Himachal Pradesh,2021-22,state,521.90
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2021-22,state,4994.33
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2021-22,state,301.01
hydro,Sholayar Hydroelectric Power Project,Kerala,2021-22,state,262.52
hydro,Sholayar I Power House,Tamil Nadu,2021-22,state,400.15
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2021-22,private,1421.87
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2021-22,private,80.44
hydro,Sorang Hydro Power Project,Himachal Pradesh,2021-22,private,57.18
hydro,Srisailam Left Bank Power House,Telangana,2021-22,state,2076.08
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2021-22,state,1438.92
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2021-22,state,302.49
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2021-22,state,33.24
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2021-22,state,101.98
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2021-22,central,540.21
hydro,Tashiding Hydroelectric Power Project,Sikkim,2021-22,private,453.07
hydro,Teesta III Hydroelectric Power Project,Sikkim,2021-22,state,6315.53
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2021-22,central,601.50
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2021-22,central,736.75
hydro,Teesta V Hydroelectric Power Project,Sikkim,2021-22,central,2671.83
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2021-22,central,3098.10
hydro,Tillari Hydroelectric Power Project,Maharashtra,2021-22,state,116.72
hydro,Tuirial Hydroelectric Power Project,Mizoram,2021-22,central,137.44
hydro,Ukai Hydroelectric Power Project,Gujarat,2021-22,state,655.24
hydro,Umium I Hydroelectric Power Project,Meghalaya,2021-22,state,64.91
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2021-22,state,125.52
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2021-22,state,1156.65
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2021-22,state,451.20
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2021-22,state,362.01
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2021-22,state,255.23
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2021-22,central,3037.45
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2021-22,central,1649.52
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2021-22,state,128.64
hydro,Varahi Power House,Karnataka,2021-22,state,1137.31
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2021-22,private,1801.24
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2020-21,state,119.21
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2020-21,private,640.54
hydro,Almatti Dam Power House,Karnataka,2020-21,state,643.69
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2020-21,state,573.91
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2020-21,state,2657.85
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2020-21,state,1446.95
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2020-21,central,457.60
hydro,Balimela Hydroelectric Power Project,Odisha,2020-21,state,1656.07
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2020-21,state,1184.19
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2020-21,state,111.66
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2020-21,state,135.62
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2020-21,state,434.13
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2020-21,private,1311.17
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2020-21,state,308.98
hydro,Bhadra Left Bank Canal Power House,Karnataka,2020-21,state,56.73
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2020-21,central,5435.99
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2020-21,private,34.29
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2020-21,state,101.69
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2020-21,state,81.23
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2020-21,state,60.95
hydro,Bhira Hydroelectric Power Project,Maharashtra,2020-21,private,358.87
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2020-21,private,585.97
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2020-21,state,97.33
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2020-21,private,299.70
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2020-21,private,275.95
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2020-21,central,2264.86
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2020-21,central,684.60
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2020-21,central,995.86
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2020-21,private,159.35
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2020-21,state,821.63
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2020-21,state,733.08
hydro,Chutak Hydroelectric Power Project,Ladakh,2020-21,central,158.57
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2020-21,private,488.36
hydro,Dehar Power House,Himachal Pradesh,2020-21,central,2993.31
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2020-21,state,152.66
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2020-21,state,174.05
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2020-21,central,1153.23
hydro,Dikchu Hydroelectric Power Project,Sikkim,2020-21,private,458.95
hydro,Doyang Hydroelectric Power Project,Nagaland,2020-21,central,203.86
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2020-21,central,2329.62
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2020-21,state,148.39
hydro,Ganguwal Power House,Punjab,2020-21,central,635.64
